road_id,timestamp,hour,day_of_week,is_weekend,temperature_c,precipitation_mm,visibility_km,wind_speed_kmph,weather_condition,congestion_level
R59,2024-02-01 18:00:00,18,3,0,28.6,0.5,10.2,11.6,Clear,0.663
R0,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.637
R1,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.6
R2,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.654
R3,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.646
R4,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.64
R5,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.647
R6,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.653
R7,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.694
R8,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.621
R9,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.586
R10,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.684
R11,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.693
R12,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.668
R13,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.593
R14,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.643
R15,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.664
R16,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.597
R17,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.612
R18,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.643
R19,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.709
R20,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.661
R21,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.621
R22,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.64
R23,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.617
R24,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.629
R25,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.686
R26,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.554
R27,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.716
R28,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.759
R29,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.658
R30,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.608
R31,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.708
R32,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.664
R33,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.624
R34,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.601
R35,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.63
R36,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.66
R37,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.695
R38,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.664
R39,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.673
R40,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.633
R41,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.693
R42,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.64
R43,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.742
R44,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.617
R45,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.67
R46,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.759
R47,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.702
R48,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.687
R49,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.665
R50,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.653
R51,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.641
R52,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.622
R53,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.573
R54,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.682
R55,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.573
R56,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.683
R57,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.635
R58,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.602
R59,2024-02-01 19:00:00,19,3,0,28.6,0.5,10.2,11.6,Clear,0.72
R0,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.078
R1,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.117
R2,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.121
R3,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.157
R4,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.119
R5,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.223
R6,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.081
R7,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.354
R8,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.097
R9,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.298
R10,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.205
R11,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.144
R12,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.161
R13,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.131
R14,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.167
R15,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.113
R16,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.185
R17,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.159
R18,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.101
R19,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.171
R20,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.168
R21,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.114
R22,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.129
R23,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.176
R24,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.205
R25,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.143
R26,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.197
R27,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.208
R28,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.215
R29,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.171
R30,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.105
R31,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.195
R32,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.14
R33,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.175
R34,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.119
R35,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.12
R36,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.115
R37,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.084
R38,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.121
R39,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.098
R40,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.178
R41,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.097
R42,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.117
R43,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.15
R44,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.241
R45,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.115
R46,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.081
R47,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.084
R48,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.107
R49,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.117
R50,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.265
R51,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.198
R52,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.134
R53,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.243
R54,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.119
R55,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.129
R56,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.126
R57,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.201
R58,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.147
R59,2024-02-01 20:00:00,20,3,0,28.6,0.5,10.2,11.6,Clear,0.225
R0,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.172
R1,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.195
R2,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.059
R3,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.065
R4,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.067
R5,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.129
R6,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.073
R7,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.212
R8,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.14
R9,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.181
R10,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.125
R11,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.191
R12,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.052
R13,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.148
R14,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.175
R15,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.179
R16,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.134
R17,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.064
R18,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.201
R19,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.13
R20,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.135
R21,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.261
R22,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.155
R23,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.124
R24,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.121
R25,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.182
R26,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.109
R27,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.176
R28,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.205
R29,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.146
R30,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.199
R31,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.147
R32,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.116
R33,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.067
R34,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.164
R35,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.165
R36,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.199
R37,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.194
R38,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.253
R39,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.121
R40,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.168
R41,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.116
R42,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.197
R43,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.104
R44,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.196
R45,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.113
R46,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.188
R47,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.21
R48,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.072
R49,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.083
R50,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.162
R51,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.156
R52,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.135
R53,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.126
R54,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.107
R55,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.167
R56,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.102
R57,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.168
R58,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.121
R59,2024-02-01 21:00:00,21,3,0,28.6,0.5,10.2,11.6,Clear,0.129
R0,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.211
R1,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.198
R2,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.1
R3,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.106
R4,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.189
R5,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.078
R6,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.223
R7,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.157
R8,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.121
R9,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.151
R10,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.218
R11,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.043
R12,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.201
R13,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.21
R14,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.134
R15,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.146
R16,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.157
R17,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.187
R18,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.114
R19,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.149
R20,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.145
R21,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.184
R22,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.284
R23,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.113
R24,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.154
R25,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.112
R26,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.126
R27,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.096
R28,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.073
R29,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.209
R30,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.168
R31,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.155
R32,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.106
R33,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.146
R34,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.092
R35,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.149
R36,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.167
R37,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.123
R38,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.112
R39,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.125
R40,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.191
R41,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.16
R42,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.07
R43,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.186
R44,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.177
R45,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.159
R46,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.232
R47,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.151
R48,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.172
R49,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.173
R50,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.194
R51,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.139
R52,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.118
R53,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.199
R54,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.196
R55,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.214
R56,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.171
R57,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.068
R58,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.158
R59,2024-02-01 22:00:00,22,3,0,28.6,0.5,10.2,11.6,Clear,0.152
R0,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.211
R1,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.203
R2,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.181
R3,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.046
R4,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.109
R5,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.132
R6,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.133
R7,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.158
R8,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.224
R9,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.189
R10,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.104
R11,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.109
R12,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.104
R13,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.144
R14,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.19
R15,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.198
R16,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.131
R17,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.148
R18,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.234
R19,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.076
R20,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.182
R21,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.176
R22,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.135
R23,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.149
R24,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.171
R25,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.135
R26,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.118
R27,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.114
R28,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.243
R29,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.128
R30,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.16
R31,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.189
R32,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.139
R33,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.152
R34,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.175
R35,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.108
R36,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.073
R37,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.113
R38,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.236
R39,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.121
R40,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.157
R41,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.084
R42,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.217
R43,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.135
R44,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.127
R45,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.143
R46,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.276
R47,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.172
R48,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.142
R49,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.006
R50,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.218
R51,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.115
R52,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.107
R53,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.112
R54,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.223
R55,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.148
R56,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.074
R57,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.14
R58,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.108
R59,2024-02-01 23:00:00,23,3,0,28.6,0.5,10.2,11.6,Clear,0.168
R0,2024-02-02 00:00:00,0,4,0,14.2,0.0,9.9,3.7,Clear,0.052
